transaction_id,entity,tr_type,txn_amount,txn_posted_timestamp,account_id,counter_party,balance_after_posted,sender_country,receiver_country,txn_eff_date
1876,HighMark LLC,CREDIT,2838.08,2017-04-05,1,Bryan Mui,570502.1100000005,Hawaii,New York,2017-04-06
1877,HighMark LLC,CREDIT,1247.11,2017-04-05,1,John Nguyen,571749.2200000004,Alaska,New York,2017-04-06
1878,HighMark LLC,CREDIT,1752.72,2017-04-05,1,Loren Burgess,573501.9400000004,Alabama,New York,2017-04-06
1879,HighMark LLC,CREDIT,2904.38,2017-04-05,1,Darius Sherrill,576406.3200000004,Arkansas,New York,2017-04-06
1880,HighMark LLC,CREDIT,1033.42,2017-04-06,1,William Deleon,577439.7400000005,Mississippi,New York,2017-04-07
1881,HighMark LLC,CREDIT,1408.56,2017-04-06,1,Joanne Fortin,578848.3000000005,South Carolina,New York,2017-04-07
1882,HighMark LLC,CREDIT,307.82,2017-04-06,1,James Cole,579156.1200000005,Wyoming,New York,2017-04-07
1883,HighMark LLC,CREDIT,2593.92,2017-04-06,1,Ruby Sneeden,581750.0400000005,Idaho,New York,2017-04-07
1884,HighMark LLC,CREDIT,2030.03,2017-04-06,1,Anthony Barnes,583780.0700000005,Connecticut,New York,2017-04-07
1885,HighMark LLC,CREDIT,335.65,2017-04-06,1,Edna Niese,584115.7200000006,Virginia,New York,2017-04-07
1886,HighMark LLC,CREDIT,283.64,2017-04-06,1,Jason Alves,584399.3600000006,Wyoming,New York,2017-04-07
1887,HighMark LLC,CREDIT,1280.07,2017-04-06,1,Dulce Bustos,585679.4300000005,Slovenia,New York,2017-04-07
1888,HighMark LLC,CREDIT,478.73,2017-04-07,1,Amy Garland,586158.1600000005,Slovenia,New York,2017-04-08
1889,HighMark LLC,CREDIT,716.96,2017-04-07,1,Daniel Villeneuve,586875.1200000005,South Dakota,New York,2017-04-08
1890,HighMark LLC,CREDIT,584.57,2017-04-07,1,Melody Blakey,587459.6900000004,Slovakia,New York,2017-04-08
466,HighMark LLC,DEBIT,3331.11,2017-04-07,1,Alicia Dunn,584128.5800000004,New York,Tennessee,2017-04-08
1891,HighMark LLC,CREDIT,3769.9,2017-04-07,1,Thomas Read,587898.4800000004,Arkansas,New York,2017-04-08
1892,HighMark LLC,CREDIT,372.37,2017-04-07,1,Edna Niese,588270.8500000004,Virginia,New York,2017-04-08
1893,HighMark LLC,CREDIT,2447.86,2017-04-07,1,Angela Harris,590718.7100000004,Tennessee,New York,2017-04-08
1894,HighMark LLC,CREDIT,387.13,2017-04-07,1,Sandra Blair,591105.8400000004,North Dakota,New York,2017-04-08
1895,HighMark LLC,CREDIT,1115.48,2017-04-07,1,Anthony Smith,592221.3200000004,Ireland,New York,2017-04-08
1896,HighMark LLC,CREDIT,4911.4,2017-04-07,1,Katie Spooner,597132.7200000004,New Mexico,New York,2017-04-08
1897,HighMark LLC,CREDIT,2515.65,2017-04-07,1,Tammy Orozco,599648.3700000005,Montana,New York,2017-04-08
1898,HighMark LLC,CREDIT,885.12,2017-04-07,1,Danny Singh,600533.4900000005,Oklahoma,New York,2017-04-08
1899,HighMark LLC,CREDIT,492.85,2017-04-07,1,Frankie Manners,601026.3400000004,Oregon,New York,2017-04-08
1900,HighMark LLC,CREDIT,1416.55,2017-04-07,1,Kathryn Carter,602442.8900000005,Hawaii,New York,2017-04-08
1901,HighMark LLC,CREDIT,1680.51,2017-04-08,1,Christin Walker,604123.4000000005,Arizona,New York,2017-04-09
1902,HighMark LLC,CREDIT,646.03,2017-04-08,1,Jennifer Oday,604769.4300000005,North Dakota,New York,2017-04-09
479,HighMark LLC,DEBIT,3945.55,2017-04-08,1,Shirley Valcarcel,600823.8800000005,New York,Oklahoma,2017-04-09
1903,HighMark LLC,CREDIT,719.25,2017-04-08,1,Leon Birchler,601543.1300000005,Bulgaria,New York,2017-04-09
1904,HighMark LLC,CREDIT,639.98,2017-04-09,1,Gerald Marchant,602183.1100000005,Idaho,New York,2017-04-10
482,HighMark LLC,DEBIT,6705.36,2017-04-09,1,Robert Johnson,595477.7500000005,New York,Bulgaria,2017-04-10
1905,HighMark LLC,CREDIT,1595.32,2017-04-09,1,Brenda Magnuson,597073.0700000004,Austria,New York,2017-04-10
1906,HighMark LLC,CREDIT,366.36,2017-04-09,1,Victoria Laramie,597439.4300000004,Nebraska,New York,2017-04-10
1907,HighMark LLC,CREDIT,1064.54,2017-04-10,1,Darius Sherrill,598503.9700000004,Arkansas,New York,2017-04-11
1908,HighMark LLC,CREDIT,1678.54,2017-04-10,1,Edwin Highshaw,600182.5100000005,Texas,New York,2017-04-11
1909,HighMark LLC,CREDIT,2324.71,2017-04-10,1,Melody Blakey,602507.2200000004,Slovakia,New York,2017-04-11
488,HighMark LLC,DEBIT,3423.04,2017-04-10,1,Michael Carter,599084.1800000004,New York,Luxembourg,2017-04-11
489,HighMark LLC,DEBIT,7153.43,2017-04-10,1,Ralph Palmer,591930.7500000003,New York,Wisconsin,2017-04-11
1910,HighMark LLC,CREDIT,1702.45,2017-04-10,1,Tammy Orozco,593633.2000000003,Montana,New York,2017-04-11
1911,HighMark LLC,CREDIT,1325.4,2017-04-11,1,Brad Rose,594958.6000000003,Rhode Island,New York,2017-04-12
1912,HighMark LLC,CREDIT,1144.93,2017-04-11,1,John Nguyen,596103.5300000004,Alaska,New York,2017-04-12
1913,HighMark LLC,CREDIT,738.46,2017-04-11,1,Jennifer Oday,596841.9900000003,North Dakota,New York,2017-04-12
1914,HighMark LLC,CREDIT,4692.81,2017-04-11,1,Mark Alexander,601534.8000000004,Pennsylvania,New York,2017-04-12
1915,HighMark LLC,CREDIT,565.4,2017-04-12,1,Susan Ware,602100.2000000004,New York,New York,2017-04-13
1916,HighMark LLC,CREDIT,1740.44,2017-04-12,1,Sofia Pinkerton,603840.6400000004,Arkansas,New York,2017-04-13
1917,HighMark LLC,CREDIT,1158.32,2017-04-12,1,Sandy Newkirk,604998.9600000003,Czech Republic,New York,2017-04-13
1918,HighMark LLC,CREDIT,3621.89,2017-04-12,1,Victoria Laramie,608620.8500000003,Nebraska,New York,2017-04-13
1919,HighMark LLC,CREDIT,1902.71,2017-04-12,1,Leon Birchler,610523.5600000003,Bulgaria,New York,2017-04-13
1920,HighMark LLC,CREDIT,2539.33,2017-04-12,1,Barbara Hazelrigg,613062.8900000002,Romania,New York,2017-04-13
1921,HighMark LLC,CREDIT,477.76,2017-04-12,1,Frankie Manners,613540.6500000003,Oregon,New York,2017-04-13
1922,HighMark LLC,CREDIT,2244.66,2017-04-13,1,Darius Sherrill,615785.3100000003,Arkansas,New York,2017-04-14
1923,HighMark LLC,CREDIT,1020.44,2017-04-13,1,Glenda Coots,616805.7500000002,Lithuania,New York,2017-04-14
1924,HighMark LLC,CREDIT,3655.62,2017-04-13,1,Thomas Read,620461.3700000002,Arkansas,New York,2017-04-14
1925,HighMark LLC,CREDIT,5981.6,2017-04-13,1,Edna Niese,626442.9700000002,Virginia,New York,2017-04-14
1926,HighMark LLC,CREDIT,682.56,2017-04-13,1,Bill Wagner,627125.5300000003,Portugal,New York,2017-04-14
1927,HighMark LLC,CREDIT,3276.04,2017-04-13,1,Sandra Blair,630401.5700000003,North Dakota,New York,2017-04-14
1928,HighMark LLC,CREDIT,258.28,2017-04-13,1,Cheryl Trilli,630659.8500000003,Oregon,New York,2017-04-14
1929,HighMark LLC,CREDIT,299.76,2017-04-13,1,Victoria Laramie,630959.6100000003,Nebraska,New York,2017-04-14
1930,HighMark LLC,CREDIT,3409.39,2017-04-14,1,Malka Cartwright,634369.0000000003,Alabama,New York,2017-04-15
1931,HighMark LLC,CREDIT,1546.53,2017-04-14,1,Paul Green,635915.5300000004,Portugal,New York,2017-04-15
1932,HighMark LLC,CREDIT,2436.01,2017-04-14,1,Samuel Carswell,638351.5400000004,Arkansas,New York,2017-04-15
1933,HighMark LLC,CREDIT,1568.5,2017-04-14,1,Ruby Sneeden,639920.0400000004,Idaho,New York,2017-04-15
1934,HighMark LLC,CREDIT,1289.91,2017-04-14,1,Sofia Pinkerton,641209.9500000004,Arkansas,New York,2017-04-15
1935,HighMark LLC,CREDIT,1454.7,2017-04-14,1,Julio Mccabe,642664.6500000004,Wisconsin,New York,2017-04-15
1936,HighMark LLC,CREDIT,313.77,2017-04-14,1,Sandra Blair,642978.4200000004,North Dakota,New York,2017-04-15
1937,HighMark LLC,CREDIT,2646.13,2017-04-14,1,Daniel Harrison,645624.5500000004,Louisiana,New York,2017-04-15
1938,HighMark LLC,CREDIT,1587.05,2017-04-15,1,Osvaldo Porter,647211.6000000004,Finland,New York,2017-04-16
1939,HighMark LLC,CREDIT,585.8,2017-04-15,1,Catherine Kleine,647797.4000000005,Maryland,New York,2017-04-16
1940,HighMark LLC,CREDIT,522.47,2017-04-15,1,Maricruz Culver,648319.8700000005,Maine,New York,2017-04-16
1941,HighMark LLC,CREDIT,1328.58,2017-04-15,1,William Stone,649648.4500000004,Bulgaria,New York,2017-04-16
1942,HighMark LLC,CREDIT,1010.43,2017-04-15,1,Edwin Highshaw,650658.8800000005,Texas,New York,2017-04-16
1943,HighMark LLC,CREDIT,5202.28,2017-04-15,1,Vanessa Carter,655861.1600000005,Spain,New York,2017-04-16
1944,HighMark LLC,CREDIT,4560.97,2017-04-15,1,Greg Hawkins,660422.1300000005,North Carolina,New York,2017-04-16
1945,HighMark LLC,CREDIT,1895.07,2017-04-15,1,Herbert Peevey,662317.2000000004,Sweden,New York,2017-04-16
1946,HighMark LLC,CREDIT,1490.98,2017-04-15,1,Jennifer Perez,663808.1800000004,France,New York,2017-04-16
527,HighMark LLC,DEBIT,4687.76,2017-04-15,1,Maureen Young,659120.4200000004,New York,Latvia,2017-04-16
528,HighMark LLC,DEBIT,2707.02,2017-04-15,1,Juan Cruz,656413.4000000004,New York,Florida,2017-04-16
1947,HighMark LLC,CREDIT,1435.46,2017-04-15,1,Winford Landry,657848.8600000003,Maine,New York,2017-04-16
1948,HighMark LLC,CREDIT,882.72,2017-04-16,1,Aaron Parker,658731.5800000003,Alabama,New York,2017-04-17
1949,HighMark LLC,CREDIT,2567.58,2017-04-16,1,Juanita Nichell,661299.1600000003,Indiana,New York,2017-04-17
1950,HighMark LLC,CREDIT,2279.19,2017-04-16,1,Georgeanna Debem,663578.3500000002,Iowa,New York,2017-04-17
1951,HighMark LLC,CREDIT,609.76,2017-04-16,1,Paul Green,664188.1100000002,Portugal,New York,2017-04-17
1952,HighMark LLC,CREDIT,987.13,2017-04-16,1,Matthew Ciotti,665175.2400000002,Hawaii,New York,2017-04-17
1953,HighMark LLC,CREDIT,4645.9,2017-04-16,1,Brad Rose,669821.1400000002,Rhode Island,New York,2017-04-17
1954,HighMark LLC,CREDIT,5204.49,2017-04-16,1,Gabriela Hardaway,675025.6300000002,Italy,New York,2017-04-17
1955,HighMark LLC,CREDIT,1719.63,2017-04-16,1,William Deleon,676745.2600000002,Mississippi,New York,2017-04-17
1956,HighMark LLC,CREDIT,1155.49,2017-04-16,1,Darius Sherrill,677900.7500000002,Arkansas,New York,2017-04-17
1957,HighMark LLC,CREDIT,2040.52,2017-04-16,1,Anthony Smith,679941.2700000003,Ireland,New York,2017-04-17
1958,HighMark LLC,CREDIT,706.46,2017-04-17,1,Louis Nguyen,680647.7300000002,Hungary,New York,2017-04-18
1959,HighMark LLC,CREDIT,679.63,2017-04-17,1,Winford Landry,681327.3600000002,Maine,New York,2017-04-18
542,HighMark LLC,DEBIT,2166.8,2017-04-17,1,Cathy Mccann,679160.5600000002,New York,Italy,2017-04-18
1960,HighMark LLC,CREDIT,1992.26,2017-04-17,1,John Nguyen,681152.8200000002,Alaska,New York,2017-04-18
1961,HighMark LLC,CREDIT,1396.63,2017-04-17,1,Jennifer Perez,682549.4500000002,France,New York,2017-04-18
1962,HighMark LLC,CREDIT,2949.22,2017-04-17,1,Angel Hirsch,685498.6700000002,Pennsylvania,New York,2017-04-18
1963,HighMark LLC,CREDIT,339.08,2017-04-17,1,Christin Walker,685837.7500000001,Arizona,New York,2017-04-18
1964,HighMark LLC,CREDIT,2476.93,2017-04-18,1,John Ackerman,688314.6800000002,Montana,New York,2017-04-19
1965,HighMark LLC,CREDIT,1469.69,2017-04-18,1,Ann Rosa,689784.3700000001,Indiana,New York,2017-04-19
1966,HighMark LLC,CREDIT,1616.35,2017-04-18,1,Amy Garland,691400.7200000001,Slovenia,New York,2017-04-19
1967,HighMark LLC,CREDIT,552.1,2017-04-18,1,John Nguyen,691952.8200000001,Alaska,New York,2017-04-19
1968,HighMark LLC,CREDIT,1423.53,2017-04-18,1,Edna Niese,693376.3500000001,Virginia,New York,2017-04-19
1969,HighMark LLC,CREDIT,1169.22,2017-04-18,1,Barbara Hazelrigg,694545.5700000001,Romania,New York,2017-04-19
1970,HighMark LLC,CREDIT,1162.28,2017-04-18,1,Osvaldo Porter,695707.8500000001,Finland,New York,2017-04-19
1971,HighMark LLC,CREDIT,6971.41,2017-04-18,1,Victoria Laramie,702679.2600000001,Nebraska,New York,2017-04-19
1972,HighMark LLC,CREDIT,5197.14,2017-04-18,1,Mike Pickerel,707876.4000000001,North Dakota,New York,2017-04-19
1973,HighMark LLC,CREDIT,1729.22,2017-04-18,1,Cheryl Trilli,709605.6200000001,Oregon,New York,2017-04-19
1974,HighMark LLC,CREDIT,1309.81,2017-04-18,1,Daniel Harrison,710915.4300000002,Louisiana,New York,2017-04-19
1975,HighMark LLC,CREDIT,1621.94,2017-04-18,1,Nancy Stutes,712537.3700000001,Nebraska,New York,2017-04-19
1976,HighMark LLC,CREDIT,366.39,2017-04-19,1,Ann Rosa,712903.7600000001,Indiana,New York,2017-04-20
1977,HighMark LLC,CREDIT,1362.92,2017-04-19,1,Ronald Mills,714266.6800000002,Netherlands,New York,2017-04-20
1978,HighMark LLC,CREDIT,2457.4,2017-04-19,1,Warren Nobles,716724.0800000002,Idaho,New York,2017-04-20
1979,HighMark LLC,CREDIT,1478.66,2017-04-19,1,Beth Bruno,718202.7400000002,Ohio,New York,2017-04-20
1980,HighMark LLC,CREDIT,549.73,2017-04-19,1,Susan Ware,718752.4700000002,New York,New York,2017-04-20
564,HighMark LLC,DEBIT,6693.57,2017-04-19,1,Ethan Young,712058.9000000003,New York,Lithuania,2017-04-20
1981,HighMark LLC,CREDIT,774.14,2017-04-20,1,Bill Wagner,712833.0400000003,Portugal,New York,2017-04-21
1982,HighMark LLC,CREDIT,6864.85,2017-04-20,1,James Gadbois,719697.8900000002,Maryland,New York,2017-04-21
1983,HighMark LLC,CREDIT,396.46,2017-04-20,1,Malka Cartwright,720094.3500000002,Alabama,New York,2017-04-21
1984,HighMark LLC,CREDIT,1567.93,2017-04-20,1,Willie Robinson,721662.2800000003,South Dakota,New York,2017-04-21
1985,HighMark LLC,CREDIT,2534.4,2017-04-20,1,Barbara Bale,724196.6800000003,Michigan,New York,2017-04-21
1986,HighMark LLC,CREDIT,1205.44,2017-04-20,1,Ann Rosa,725402.1200000002,Indiana,New York,2017-04-21
1987,HighMark LLC,CREDIT,4808.07,2017-04-20,1,Robert Dugger,730210.1900000002,Slovenia,New York,2017-04-21
1988,HighMark LLC,CREDIT,2380.24,2017-04-21,1,John Ackerman,732590.4300000002,Montana,New York,2017-04-22
1989,HighMark LLC,CREDIT,6800.22,2017-04-21,1,Sofia Pinkerton,739390.6500000001,Arkansas,New York,2017-04-22
1990,HighMark LLC,CREDIT,1954.97,2017-04-21,1,Edna Niese,741345.6200000001,Virginia,New York,2017-04-22
1991,HighMark LLC,CREDIT,1970.37,2017-04-21,1,Susan Ware,743315.9900000001,New York,New York,2017-04-22
576,HighMark LLC,DEBIT,1700.85,2017-04-21,1,Robert Carey,741615.1400000001,New York,Luxembourg,2017-04-22
1992,HighMark LLC,CREDIT,4839.62,2017-04-21,1,John Nguyen,746454.7600000001,Alaska,New York,2017-04-22
1993,HighMark LLC,CREDIT,4170.96,2017-04-21,1,Warren Nobles,750625.7200000001,Idaho,New York,2017-04-22
1994,HighMark LLC,CREDIT,1569.44,2017-04-22,1,Darius Sherrill,752195.16,Arkansas,New York,2017-04-23
580,HighMark LLC,DEBIT,3596.76,2017-04-22,1,Richard Williford,748598.4,New York,Michigan,2017-04-23
581,HighMark LLC,DEBIT,4200.03,2017-04-22,1,Stephanie Canfield,744398.37,New York,Hawaii,2017-04-23
1995,HighMark LLC,CREDIT,800.86,2017-04-22,1,Julio Mccabe,745199.23,Wisconsin,New York,2017-04-23
1996,HighMark LLC,CREDIT,303.76,2017-04-22,1,Sandy Newkirk,745502.99,Czech Republic,New York,2017-04-23
1997,HighMark LLC,CREDIT,277.66,2017-04-22,1,Sarah Yates,745780.65,Georgia,New York,2017-04-23
1998,HighMark LLC,CREDIT,4860.7,2017-04-22,1,Mike Pickerel,750641.35,North Dakota,New York,2017-04-23
1999,HighMark LLC,CREDIT,2754.33,2017-04-22,1,Antonette Grace,753395.6799999999,United Kingdom,New York,2017-04-23
2000,HighMark LLC,CREDIT,378.13,2017-04-22,1,Edna Niese,753773.8099999999,Virginia,New York,2017-04-23
2001,HighMark LLC,CREDIT,896.04,2017-04-22,1,Tammy Orozco,754669.85,Montana,New York,2017-04-23
2002,HighMark LLC,CREDIT,1339.57,2017-04-22,1,Lucius Majure,756009.4199999999,Wyoming,New York,2017-04-23
2003,HighMark LLC,CREDIT,3208.98,2017-04-23,1,Leon Birchler,759218.3999999999,Bulgaria,New York,2017-04-24
2004,HighMark LLC,CREDIT,744.05,2017-04-23,1,Edna Jones,759962.45,Latvia,New York,2017-04-24
2005,HighMark LLC,CREDIT,377.75,2017-04-23,1,Sandy Newkirk,760340.2,Czech Republic,New York,2017-04-24
2006,HighMark LLC,CREDIT,2391.01,2017-04-23,1,Bryan Mui,762731.21,Hawaii,New York,2017-04-24
2007,HighMark LLC,CREDIT,3494.07,2017-04-23,1,Sofia Pinkerton,766225.2799999999,Arkansas,New York,2017-04-24
2008,HighMark LLC,CREDIT,6679.37,2017-04-23,1,Tammy Orozco,772904.6499999999,Montana,New York,2017-04-24
2009,HighMark LLC,CREDIT,1178.46,2017-04-24,1,Matthew Ciotti,774083.1099999999,Hawaii,New York,2017-04-25
2010,HighMark LLC,CREDIT,1983.16,2017-04-24,1,William Stone,776066.2699999999,Bulgaria,New York,2017-04-25
2011,HighMark LLC,CREDIT,526.55,2017-04-24,1,Michael Rice,776592.82,Rhode Island,New York,2017-04-25
2012,HighMark LLC,CREDIT,2359.75,2017-04-24,1,Louis Nguyen,778952.57,Hungary,New York,2017-04-25
2013,HighMark LLC,CREDIT,1200.36,2017-04-24,1,Malka Cartwright,780152.9299999999,Alabama,New York,2017-04-25
2014,HighMark LLC,CREDIT,2834.37,2017-04-24,1,Katie Spooner,782987.2999999999,New Mexico,New York,2017-04-25
2015,HighMark LLC,CREDIT,567.91,2017-04-24,1,Lois Collier,783555.21,Estonia,New York,2017-04-25
2016,HighMark LLC,CREDIT,715.09,2017-04-24,1,Herbert Peevey,784270.2999999999,Sweden,New York,2017-04-25
2017,HighMark LLC,CREDIT,1504.18,2017-04-24,1,Angel Hirsch,785774.48,Pennsylvania,New York,2017-04-25
2018,HighMark LLC,CREDIT,349.75,2017-04-24,1,Carrie Morrison,786124.23,Belgium,New York,2017-04-25
2019,HighMark LLC,CREDIT,3035.06,2017-04-25,1,Loren Burgess,789159.29,Alabama,New York,2017-04-26
2020,HighMark LLC,CREDIT,755.7,2017-04-25,1,William Deleon,789914.99,Mississippi,New York,2017-04-26
2021,HighMark LLC,CREDIT,1848.23,2017-04-25,1,Thomas Jones,791763.22,Slovenia,New York,2017-04-26
2022,HighMark LLC,CREDIT,2915.13,2017-04-25,1,Vanessa Carter,794678.35,Spain,New York,2017-04-26
2023,HighMark LLC,CREDIT,2071.23,2017-04-25,1,Jose Chaves,796749.58,New Jersey,New York,2017-04-26
2024,HighMark LLC,CREDIT,655.08,2017-04-25,1,Warren Nobles,797404.6599999999,Idaho,New York,2017-04-26
2025,HighMark LLC,CREDIT,390.1,2017-04-25,1,Ann Rosa,797794.7599999999,Indiana,New York,2017-04-26
2026,HighMark LLC,CREDIT,864.17,2017-04-25,1,Lois Snyder,798658.9299999999,Illinois,New York,2017-04-26
2027,HighMark LLC,CREDIT,1013.31,2017-04-25,1,Winford Landry,799672.24,Maine,New York,2017-04-26
615,HighMark LLC,DEBIT,5131.59,2017-04-25,1,Philip Quinonez,794540.65,New York,Tennessee,2017-04-26
616,HighMark LLC,DEBIT,5982.63,2017-04-25,1,Reinaldo Landeros,788558.02,New York,Utah,2017-04-26
2028,HighMark LLC,CREDIT,478.47,2017-04-26,1,Malka Cartwright,789036.49,Alabama,New York,2017-04-27
2029,HighMark LLC,CREDIT,2546.23,2017-04-26,1,Vanessa Carter,791582.72,Spain,New York,2017-04-27
2030,HighMark LLC,CREDIT,1374.95,2017-04-26,1,Mike Pickerel,792957.6699999999,North Dakota,New York,2017-04-27
2031,HighMark LLC,CREDIT,2999.62,2017-04-26,1,Edna Jones,795957.2899999999,Latvia,New York,2017-04-27
2032,HighMark LLC,CREDIT,281.98,2017-04-26,1,Susie Major,796239.2699999999,Kansas,New York,2017-04-27
2033,HighMark LLC,CREDIT,4860.04,2017-04-26,1,Danny Singh,801099.3099999999,Oklahoma,New York,2017-04-27
2034,HighMark LLC,CREDIT,1873.52,2017-04-26,1,Barbara Bale,802972.83,Michigan,New York,2017-04-27
2035,HighMark LLC,CREDIT,762.72,2017-04-26,1,Erica Toney,803735.5499999999,Latvia,New York,2017-04-27
2036,HighMark LLC,CREDIT,2770.92,2017-04-26,1,Bryan Mui,806506.47,Hawaii,New York,2017-04-27
2037,HighMark LLC,CREDIT,2484.7,2017-04-26,1,Willie Robinson,808991.1699999999,South Dakota,New York,2017-04-27
627,HighMark LLC,DEBIT,6097.21,2017-04-26,1,Michael Carter,802893.96,New York,Luxembourg,2017-04-27
2038,HighMark LLC,CREDIT,2151.52,2017-04-26,1,Lois Snyder,805045.48,Illinois,New York,2017-04-27
2039,HighMark LLC,CREDIT,838.61,2017-04-27,1,Gabriela Hardaway,805884.09,Italy,New York,2017-04-28
2040,HighMark LLC,CREDIT,1099.85,2017-04-27,1,Paul Green,806983.94,Portugal,New York,2017-04-28
2041,HighMark LLC,CREDIT,1141.72,2017-04-27,1,Victoria Laramie,808125.6599999999,Nebraska,New York,2017-04-28
2042,HighMark LLC,CREDIT,1651.66,2017-04-27,1,Barbara Hazelrigg,809777.32,Romania,New York,2017-04-28
2043,HighMark LLC,CREDIT,6389.18,2017-04-27,1,Lois Snyder,816166.5,Illinois,New York,2017-04-28
2044,HighMark LLC,CREDIT,1715.0,2017-04-27,1,Warren Nobles,817881.5,Idaho,New York,2017-04-28
2045,HighMark LLC,CREDIT,426.63,2017-04-27,1,Jose Chaves,818308.13,New Jersey,New York,2017-04-28
2046,HighMark LLC,CREDIT,1175.61,2017-04-27,1,Lucius Majure,819483.74,Wyoming,New York,2017-04-28
2047,HighMark LLC,CREDIT,1645.96,2017-04-27,1,Michael Rice,821129.7,Rhode Island,New York,2017-04-28
2048,HighMark LLC,CREDIT,1513.75,2017-04-28,1,Casey Huffman,822643.45,Arkansas,New York,2017-04-29
2049,HighMark LLC,CREDIT,650.18,2017-04-28,1,Daniel Harrison,823293.63,Louisiana,New York,2017-04-29
2050,HighMark LLC,CREDIT,936.23,2017-04-28,1,James Cole,824229.86,Wyoming,New York,2017-04-29
2051,HighMark LLC,CREDIT,606.59,2017-04-28,1,Jennifer Oday,824836.45,North Dakota,New York,2017-04-29
2052,HighMark LLC,CREDIT,645.32,2017-04-28,1,Linda Henderson,825481.7699999999,Italy,New York,2017-04-29
2053,HighMark LLC,CREDIT,3805.65,2017-04-28,1,Nancy Stutes,829287.4199999999,Nebraska,New York,2017-04-29
2054,HighMark LLC,CREDIT,3413.62,2017-04-28,1,Gerald Marchant,832701.0399999999,Idaho,New York,2017-04-29
2055,HighMark LLC,CREDIT,1496.92,2017-04-29,1,Michael Rice,834197.96,Rhode Island,New York,2017-04-30
2056,HighMark LLC,CREDIT,441.75,2017-04-29,1,Brenda Magnuson,834639.71,Austria,New York,2017-04-30
2057,HighMark LLC,CREDIT,512.37,2017-04-29,1,Bill Wagner,835152.08,Portugal,New York,2017-04-30
2058,HighMark LLC,CREDIT,929.68,2017-04-29,1,Joanne Fortin,836081.76,South Carolina,New York,2017-04-30
2059,HighMark LLC,CREDIT,272.44,2017-04-29,1,Susan Ware,836354.2,New York,New York,2017-04-30
2060,HighMark LLC,CREDIT,1139.2,2017-04-29,1,Paul Green,837493.3999999999,Portugal,New York,2017-04-30
2061,HighMark LLC,CREDIT,1170.0,2017-04-30,1,Thomas Jones,838663.3999999999,Slovenia,New York,2017-05-01
2062,HighMark LLC,CREDIT,2751.86,2017-04-30,1,Amy Garland,841415.2599999999,Slovenia,New York,2017-05-01
2063,HighMark LLC,CREDIT,1115.84,2017-04-30,1,Laura Brant,842531.0999999999,Iowa,New York,2017-05-01
2064,HighMark LLC,CREDIT,2295.67,2017-04-30,1,William Deleon,844826.7699999999,Mississippi,New York,2017-05-01
2065,HighMark LLC,CREDIT,4980.55,2017-04-30,1,Joanne Fortin,849807.32,South Carolina,New York,2017-05-01
2066,HighMark LLC,CREDIT,1689.93,2017-04-30,1,Anthony Smith,851497.25,Ireland,New York,2017-05-01
2067,HighMark LLC,CREDIT,2215.52,2017-04-30,1,Edwin Highshaw,853712.77,Texas,New York,2017-05-01
2068,HighMark LLC,CREDIT,1283.68,2017-04-30,1,Kathryn Carter,854996.4500000001,Hawaii,New York,2017-05-01
2069,HighMark LLC,CREDIT,640.69,2017-04-30,1,Michael Rice,855637.14,Rhode Island,New York,2017-05-01
2070,HighMark LLC,CREDIT,2459.15,2017-04-30,1,Susan Ware,858096.29,New York,New York,2017-05-01
2071,HighMark LLC,CREDIT,3959.87,2017-05-01,1,Warren Nobles,862056.16,Idaho,New York,2017-05-02
2072,HighMark LLC,CREDIT,1160.67,2017-05-01,1,Linda Henderson,863216.8300000001,Italy,New York,2017-05-02
663,HighMark LLC,DEBIT,3529.44,2017-05-01,1,Cathy Mccann,859687.3900000001,New York,Italy,2017-05-02
664,HighMark LLC,DEBIT,2945.19,2017-05-01,1,Amber Johnson,856742.2000000002,New York,Illinois,2017-05-02
2073,HighMark LLC,CREDIT,2433.43,2017-05-01,1,Herbert Peevey,859175.6300000002,Sweden,New York,2017-05-02
2074,HighMark LLC,CREDIT,2692.53,2017-05-01,1,Nancy Stutes,861868.1600000003,Nebraska,New York,2017-05-02
2075,HighMark LLC,CREDIT,295.97,2017-05-02,1,Bryan Mui,862164.1300000002,Hawaii,New York,2017-05-03
2076,HighMark LLC,CREDIT,975.38,2017-05-02,1,Christin Walker,863139.5100000002,Arizona,New York,2017-05-03
669,HighMark LLC,DEBIT,4645.5,2017-05-02,1,Juan Hodson,858494.0100000002,New York,Hawaii,2017-05-03
2077,HighMark LLC,CREDIT,405.82,2017-05-03,1,Darius Sherrill,858899.8300000002,Arkansas,New York,2017-05-04
2078,HighMark LLC,CREDIT,1670.01,2017-05-03,1,Gabriela Hardaway,860569.8400000002,Italy,New York,2017-05-04
2079,HighMark LLC,CREDIT,788.63,2017-05-03,1,Kathryn Carter,861358.4700000002,Hawaii,New York,2017-05-04
2080,HighMark LLC,CREDIT,1453.24,2017-05-03,1,Louis Nguyen,862811.7100000002,Hungary,New York,2017-05-04
2081,HighMark LLC,CREDIT,2535.46,2017-05-03,1,William Deleon,865347.1700000002,Mississippi,New York,2017-05-04
2082,HighMark LLC,CREDIT,2212.96,2017-05-03,1,Matthew Ciotti,867560.1300000001,Hawaii,New York,2017-05-04
2083,HighMark LLC,CREDIT,340.54,2017-05-03,1,Carrie Morrison,867900.6700000002,Belgium,New York,2017-05-04
